line_id,usage_date,usage_id,data_amount
L800,2020-07-26,U4191,8537
L612,2020-12-27,U4192,6348
L724,2022-06-12,U4193,6257
L555,2023-05-07,U4194,9062
L758,2023-05-25,U4195,8109
L833,2021-08-12,U4196,1191
L103,2020-08-25,U4197,5659
L009,2022-09-25,U4198,9326
L934,2023-04-06,U4199,9705
L944,2020-12-30,U4200,9198
L393,2023-07-05,U4201,8127
L060,2024-02-11,U4202,9151
L468,2021-03-01,U4203,2597
L972,2022-09-01,U4204,265
L565,2022-11-20,U4205,9767
L226,2021-01-08,U4206,3073
L884,2021-11-14,U4207,7057
L798,2022-01-09,U4208,2092
L382,2022-03-06,U4209,7064
L896,2022-12-05,U4210,4946
L380,2021-03-22,U4211,8680
L748,2021-04-04,U4212,2754
L516,2020-06-19,U4213,5784
L112,2022-01-05,U4214,1206
L356,2021-06-16,U4215,9881
L730,2020-07-08,U4216,438
L132,2020-07-24,U4217,1120
L439,2020-04-15,U4218,3418
L368,2022-03-22,U4219,9803
L138,2021-11-09,U4220,4242
L304,2021-10-04,U4221,6622
L951,2023-06-25,U4222,2168
L050,2022-06-09,U4223,4705
L853,2022-01-09,U4224,9025
L190,2021-02-16,U4225,458
L925,2023-04-05,U4226,6122
L401,2021-09-23,U4227,9778
L035,2021-11-21,U4228,1928
L546,2023-04-01,U4229,3331
L658,2020-09-06,U4230,3837
L495,2022-06-27,U4231,303
L645,2023-05-28,U4232,8938
L302,2020-08-28,U4233,3428
L016,2023-03-17,U4234,6725
L891,2022-06-04,U4235,6249
L962,2020-11-11,U4236,6825
L811,2022-11-06,U4237,8011
L120,2022-12-20,U4238,2965
L519,2023-06-13,U4239,2984
L317,2020-03-01,U4240,1460
L950,2022-01-03,U4241,7831
L646,2021-01-28,U4242,6713
L133,2023-03-03,U4243,5733
L909,2021-10-26,U4244,1506
L157,2020-02-14,U4245,9870
L745,2024-02-05,U4246,684
L403,2021-09-02,U4247,3347
L419,2020-02-18,U4248,5258
L844,2020-08-23,U4249,2374
L385,2022-02-27,U4250,4720
L829,2022-03-08,U4251,5164
L238,2021-04-26,U4252,1523
L634,2021-12-03,U4253,8101
L849,2023-06-13,U4254,8301
L095,2023-05-11,U4255,8307
L541,2021-03-07,U4256,4287
L325,2021-03-04,U4257,7868
L236,2020-12-07,U4258,5671
L497,2022-05-11,U4259,902
L015,2021-01-27,U4260,5927
L207,2023-11-12,U4261,2617
L878,2022-10-04,U4262,9475
L964,2024-01-14,U4263,4056
L523,2022-10-17,U4264,7315
L523,2021-08-30,U4265,8592
L110,2022-05-21,U4266,406
L659,2023-07-29,U4267,6261
L266,2021-06-07,U4268,8931
L544,2023-12-13,U4269,8899
L718,2022-03-20,U4270,5248
L894,2021-10-13,U4271,8577
L081,2020-07-09,U4272,226
L832,2021-08-06,U4273,5757
L335,2023-02-22,U4274,9204
L550,2020-04-28,U4275,9107
L232,2023-11-09,U4276,536
L127,2021-06-05,U4277,9601
L450,2022-03-24,U4278,134
L324,2020-05-14,U4279,7872
L565,2022-02-05,U4280,5028
L302,2021-06-15,U4281,3325
L329,2022-08-07,U4282,409
L300,2022-10-02,U4283,874
L962,2021-05-11,U4284,3250
L870,2020-11-03,U4285,8262
L918,2020-06-22,U4286,9059
L652,2021-03-11,U4287,4554
L183,2021-12-14,U4288,3092
L460,2022-06-11,U4289,4466
L139,2020-03-13,U4290,5536
L659,2023-05-21,U4291,7092
L194,2020-09-10,U4292,4741
L025,2023-07-15,U4293,635
L229,2023-04-01,U4294,146
L046,2022-10-06,U4295,2425
L412,2020-07-31,U4296,7020
L120,2021-01-01,U4297,7240
L294,2020-09-08,U4298,1930
L208,2022-06-26,U4299,7168
L261,2021-07-05,U4300,6836
L458,2021-10-09,U4301,5682
L197,2023-10-22,U4302,2377
L483,2020-05-13,U4303,3606
L870,2020-03-03,U4304,2826
L204,2021-01-02,U4305,4311
L784,2023-10-05,U4306,2225
L060,2022-11-26,U4307,3077
L309,2021-06-04,U4308,816
L096,2023-09-06,U4309,3711
L081,2020-07-30,U4310,2719
L783,2022-09-11,U4311,4987
L298,2020-05-29,U4312,8401
L344,2021-11-24,U4313,3131
L034,2021-10-25,U4314,9053
L372,2023-12-20,U4315,867
L149,2023-08-25,U4316,4359
L962,2020-08-07,U4317,4447
L231,2021-08-12,U4318,6339
L692,2021-11-15,U4319,2528
L672,2022-03-27,U4320,3320
L070,2023-11-30,U4321,1438
L842,2020-05-17,U4322,494
L823,2020-10-04,U4323,1887
L593,2021-07-21,U4324,3421
L483,2021-08-15,U4325,4063
L132,2022-10-28,U4326,1550
L661,2021-11-23,U4327,7426
L142,2020-05-26,U4328,4858
L030,2023-03-09,U4329,7146
L003,2022-10-18,U4330,170
L151,2020-10-26,U4331,3117
L443,2020-10-10,U4332,9623
L837,2020-10-06,U4333,4346
L449,2021-12-27,U4334,106
L012,2020-03-17,U4335,3590
L531,2022-04-07,U4336,9064
L388,2020-06-29,U4337,2805
L944,2020-07-05,U4338,2940
L609,2021-09-20,U4339,9297
L545,2023-07-29,U4340,1893
L054,2020-10-29,U4341,3691
L169,2021-11-04,U4342,9549
L833,2023-01-28,U4343,6303
L318,2022-06-01,U4344,7942
L261,2022-01-24,U4345,6928
L710,2020-09-05,U4346,2953
L231,2021-05-09,U4347,367
L235,2020-05-21,U4348,3052
L981,2023-11-26,U4349,3111
L503,2024-01-26,U4350,935
L773,2021-03-29,U4351,9533
L367,2023-06-30,U4352,9433
L419,2021-01-28,U4353,9491
L431,2021-06-08,U4354,6970
L998,2023-03-02,U4355,3720
L814,2020-09-11,U4356,9753
L551,2020-03-16,U4357,8108
L561,2021-08-15,U4358,4947
L687,2023-04-28,U4359,7760
L820,2023-08-13,U4360,7694
L003,2020-12-20,U4361,8051
L336,2022-11-13,U4362,4193
L296,2020-03-06,U4363,731
L417,2023-02-28,U4364,8360
L554,2024-01-28,U4365,7519
L912,2021-12-12,U4366,9122
L906,2020-09-26,U4367,8958
L148,2023-08-23,U4368,9035
L080,2020-04-17,U4369,9507
L623,2023-11-07,U4370,7538
L574,2022-04-03,U4371,7409
L709,2021-09-05,U4372,4547
L553,2020-07-03,U4373,3811
L628,2023-04-29,U4374,7280
L795,2022-02-20,U4375,1791
L564,2022-04-29,U4376,7167
L320,2021-03-23,U4377,7835
L684,2024-01-12,U4378,431
L640,2022-12-02,U4379,2578
L618,2023-01-25,U4380,1800
L053,2021-03-27,U4381,1808
L245,2022-10-03,U4382,2699
L945,2021-06-11,U4383,8087
L294,2023-12-29,U4384,5777
L791,2020-02-27,U4385,3822
L208,2021-05-06,U4386,3103
L867,2021-07-23,U4387,433
L354,2022-10-01,U4388,5759
L269,2024-01-11,U4389,4557
L152,2022-10-05,U4390,3581
L927,2022-10-30,U4391,4334
L415,2023-04-28,U4392,7817
L509,2022-09-29,U4393,8468
L517,2020-09-30,U4394,8455
L144,2022-09-26,U4395,4751
L086,2021-10-31,U4396,1296
L300,2022-07-14,U4397,2790
L868,2023-10-28,U4398,2629
L596,2021-11-22,U4399,5731
L090,2022-03-02,U4400,656
L133,2020-06-13,U4401,2479
L505,2023-01-16,U4402,4183
L611,2021-07-13,U4403,7698
L782,2022-07-08,U4404,5145
L461,2022-12-27,U4405,5851
L194,2024-02-10,U4406,7603
L622,2023-06-21,U4407,8095
L748,2021-05-22,U4408,135
L546,2020-05-12,U4409,9321
L840,2021-01-13,U4410,1960
L787,2022-02-06,U4411,2115
L759,2022-09-13,U4412,1397
L960,2023-05-29,U4413,4014
L854,2022-12-29,U4414,3134
L414,2020-05-09,U4415,3957
L234,2020-05-08,U4416,3658
L819,2021-04-06,U4417,584
L989,2020-12-23,U4418,7069
L053,2023-09-01,U4419,8668
L605,2022-04-26,U4420,116
L908,2023-10-05,U4421,3920
L181,2021-01-21,U4422,8408
L468,2020-08-23,U4423,2770
L965,2023-11-18,U4424,2585
L423,2020-09-25,U4425,8858
L870,2024-02-10,U4426,4932
L077,2023-11-25,U4427,9412
L883,2020-08-26,U4428,8300
L541,2022-09-21,U4429,9636
L605,2021-10-28,U4430,1443
L299,2022-11-11,U4431,9458
L033,2022-07-04,U4432,4714
L135,2023-06-10,U4433,9333
L730,2021-03-18,U4434,7331
L827,2020-11-15,U4435,5914
L958,2020-07-03,U4436,6969
L469,2022-09-23,U4437,9154
L097,2021-09-20,U4438,1478
L454,2023-11-22,U4439,6453
L591,2021-05-04,U4440,6580
L120,2021-12-26,U4441,9308
L303,2020-06-29,U4442,8496
L410,2023-01-19,U4443,4699
L644,2021-02-27,U4444,2344
L079,2023-09-19,U4445,2922
L378,2022-06-14,U4446,9588
L025,2023-06-27,U4447,8727
L177,2021-10-09,U4448,8742
L222,2020-05-19,U4449,540
L273,2020-10-15,U4450,6481
L200,2021-08-26,U4451,9716
L038,2022-04-04,U4452,5836
L611,2021-10-12,U4453,9920
L985,2020-03-05,U4454,600
L195,2022-06-05,U4455,4030
L749,2023-09-15,U4456,2466
L371,2022-03-06,U4457,3837
L799,2022-08-01,U4458,3076
L867,2023-05-24,U4459,6926
L304,2021-11-13,U4460,2137
L922,2021-07-14,U4461,2153
L581,2020-10-01,U4462,7457
L381,2021-06-29,U4463,5082
L220,2023-07-25,U4464,3923
L757,2021-10-14,U4465,8576
L333,2020-07-01,U4466,4548
L203,2021-10-02,U4467,6774
L787,2023-06-03,U4468,2149
L283,2022-12-09,U4469,8293
L460,2020-03-03,U4470,8049
L129,2021-12-27,U4471,5199
L384,2022-12-21,U4472,809
L715,2020-03-25,U4473,133
L597,2022-07-15,U4474,6028
L419,2024-02-09,U4475,3224
L475,2023-01-01,U4476,5658
L317,2020-08-13,U4477,1410
L042,2022-06-19,U4478,7343
L933,2023-10-11,U4479,9437
L447,2021-01-10,U4480,8761
L634,2021-06-30,U4481,2983
L513,2021-10-12,U4482,9955
L565,2021-10-03,U4483,3584
L046,2021-12-17,U4484,5140
L522,2023-08-18,U4485,4814
L182,2021-07-04,U4486,4890
L743,2024-01-24,U4487,3392
L444,2022-10-02,U4488,9578
L684,2020-05-19,U4489,5432
L723,2023-10-24,U4490,6085
L938,2022-03-25,U4491,5150
L681,2022-10-14,U4492,296
L379,2020-10-28,U4493,687
L184,2020-11-15,U4494,1656
L260,2023-03-31,U4495,6040
L181,2022-07-25,U4496,7127
L253,2021-03-12,U4497,2222
L878,2020-05-10,U4498,9522
L472,2021-02-08,U4499,2331
L556,2021-03-07,U4500,987
L791,2022-04-10,U4501,553
L322,2023-07-10,U4502,6410
L063,2020-02-21,U4503,1919
L882,2021-01-22,U4504,4954
L413,2021-05-15,U4505,1845
L833,2023-05-17,U4506,4497
L640,2023-10-08,U4507,7962
L376,2022-03-04,U4508,4326
L276,2020-10-18,U4509,6029
L043,2020-11-10,U4510,1971
L862,2021-03-11,U4511,719
L700,2023-02-19,U4512,3348
L959,2020-02-17,U4513,9548
L460,2020-04-11,U4514,9243
L427,2022-01-31,U4515,6306
L372,2020-06-25,U4516,5768
L748,2021-06-17,U4517,1817
L664,2023-12-16,U4518,2114
L473,2021-05-24,U4519,890
L323,2024-01-31,U4520,449
L188,2021-07-02,U4521,3215
L399,2023-07-28,U4522,8588
L613,2022-01-15,U4523,5306
L152,2020-09-24,U4524,3337
L350,2022-02-27,U4525,3088
L526,2021-10-07,U4526,8289
L970,2020-04-28,U4527,3643
L549,2020-07-21,U4528,7229
L120,2020-07-28,U4529,247
L828,2020-06-28,U4530,1498
L392,2021-04-26,U4531,5642
L733,2023-09-23,U4532,6728
L517,2021-01-29,U4533,9170
L844,2022-07-14,U4534,3875
L951,2020-03-25,U4535,8038
L598,2023-10-24,U4536,5233
L101,2024-01-26,U4537,2077
L981,2024-01-11,U4538,5854
L115,2020-03-30,U4539,5787
L434,2022-07-05,U4540,3746
L635,2022-05-11,U4541,2438
L351,2021-09-27,U4542,8243
L762,2022-08-23,U4543,3718
L661,2022-08-10,U4544,2349
L535,2021-02-06,U4545,3312
L486,2022-11-01,U4546,1014
L567,2021-06-06,U4547,8495
L215,2020-12-29,U4548,1576
L992,2021-10-25,U4549,3457
L224,2021-05-25,U4550,6519
L231,2021-10-16,U4551,4673
L652,2021-06-26,U4552,886
L569,2024-01-25,U4553,6155
L013,2021-12-03,U4554,3165
L849,2023-06-16,U4555,4626
L907,2020-05-17,U4556,2691
L069,2020-03-24,U4557,9985
L011,2021-04-06,U4558,1857
L104,2021-04-24,U4559,1014
L016,2024-02-01,U4560,3602
L279,2022-05-14,U4561,7576
L532,2020-03-28,U4562,9334
L158,2020-05-09,U4563,3553
L053,2021-04-30,U4564,1079
L247,2023-04-14,U4565,1195
L936,2024-01-07,U4566,6338
L559,2022-11-08,U4567,3215
L109,2023-01-30,U4568,2633
L451,2021-06-07,U4569,6931
L025,2021-04-18,U4570,2886
L127,2021-07-26,U4571,5293
L570,2022-01-27,U4572,1623
L239,2021-04-18,U4573,4862
L961,2020-05-07,U4574,9245
L341,2023-01-06,U4575,646
L374,2023-11-04,U4576,2330
L292,2022-04-02,U4577,3131
L582,2023-09-28,U4578,8669
L212,2023-01-28,U4579,4314
L662,2022-06-16,U4580,2922
L605,2021-01-08,U4581,9194
L155,2023-04-09,U4582,9741
L566,2023-06-09,U4583,3542
L631,2023-03-14,U4584,857
L121,2023-07-26,U4585,609
L471,2022-01-08,U4586,3366
L735,2020-09-28,U4587,9618
L614,2023-04-09,U4588,8897
L050,2020-04-25,U4589,9993
L759,2020-04-18,U4590,9609
L196,2022-07-12,U4591,9076
L386,2023-05-15,U4592,1895
L544,2023-04-03,U4593,2598
L664,2024-02-09,U4594,9373
L801,2022-03-18,U4595,8243
L376,2022-09-26,U4596,7893
L571,2022-08-06,U4597,8101
L696,2021-10-09,U4598,7759
L139,2021-01-30,U4599,5738
L798,2020-08-26,U4600,8129
L465,2021-08-24,U4601,1253
L380,2023-11-10,U4602,2247
L365,2020-05-08,U4603,7695
L431,2022-10-19,U4604,8451
L867,2022-11-04,U4605,3180
L146,2020-08-17,U4606,9543
L185,2023-05-22,U4607,8520
L947,2021-07-26,U4608,1146
L665,2021-03-31,U4609,3682
L801,2022-04-14,U4610,2041
L746,2022-05-20,U4611,9705
L668,2020-03-15,U4612,529
L639,2022-11-17,U4613,292
L290,2022-12-14,U4614,6612
L385,2023-09-16,U4615,5517
L168,2021-09-13,U4616,5467
L308,2023-02-15,U4617,8755
L923,2022-06-20,U4618,3076
L168,2023-04-30,U4619,1157
L669,2022-05-20,U4620,9479
L306,2022-05-19,U4621,3594
L863,2022-06-03,U4622,2618
L670,2021-04-25,U4623,104
L833,2023-07-26,U4624,9902
L802,2024-02-04,U4625,3871
L715,2023-11-30,U4626,8385
L984,2024-01-25,U4627,1977
L167,2021-08-13,U4628,3504
L061,2022-07-17,U4629,7047
L335,2020-10-21,U4630,1714
L691,2020-03-17,U4631,3066
L620,2023-11-10,U4632,9047
L828,2023-03-28,U4633,9595
L804,2021-04-22,U4634,2521
L203,2023-09-25,U4635,6390
L790,2021-01-05,U4636,4278
L147,2020-09-20,U4637,7602
L352,2020-10-30,U4638,7252
L143,2023-08-26,U4639,7870
L192,2021-01-25,U4640,6993
L227,2023-06-21,U4641,5744
L200,2020-07-29,U4642,3280
L839,2021-11-12,U4643,7353
L698,2020-11-11,U4644,1364
L829,2021-03-13,U4645,8219
L656,2023-02-08,U4646,5710
L417,2022-06-18,U4647,7658
L521,2020-11-15,U4648,2438
L452,2021-07-01,U4649,3886
L891,2021-12-08,U4650,3987
L506,2022-07-08,U4651,2770
L025,2023-11-11,U4652,2578
L122,2023-08-29,U4653,2440
L154,2021-04-29,U4654,1635
L970,2021-08-03,U4655,2863
L641,2023-07-01,U4656,8914
L748,2022-01-04,U4657,1350
L856,2020-09-15,U4658,1434
L364,2022-12-27,U4659,6688
L678,2020-12-26,U4660,4790
L525,2021-12-14,U4661,933
L056,2021-08-26,U4662,4465
L085,2023-06-13,U4663,3690
L146,2023-02-11,U4664,9652
L528,2022-07-06,U4665,9589
L342,2023-10-15,U4666,1074
L315,2023-12-14,U4667,7794
L755,2023-01-27,U4668,7812
L113,2023-12-02,U4669,770
L448,2021-08-24,U4670,1662
L019,2024-01-21,U4671,120
L543,2023-09-19,U4672,826
L142,2023-10-25,U4673,5269
L302,2023-10-25,U4674,1238
L986,2021-05-14,U4675,4773
L508,2021-12-31,U4676,5197
L1000,2020-10-01,U4677,5606
L962,2020-02-23,U4678,2779
L358,2020-09-10,U4679,7300
L194,2023-12-19,U4680,2745
L569,2022-09-14,U4681,1694
L889,2021-11-11,U4682,2038
L683,2021-05-22,U4683,5741
L055,2021-09-30,U4684,7728
L066,2021-07-12,U4685,3180
L408,2021-04-20,U4686,500
L430,2020-06-02,U4687,857
L488,2022-04-07,U4688,1197
L834,2022-08-20,U4689,2181
L953,2021-03-28,U4690,6573
L889,2024-01-27,U4691,832
L087,2022-05-18,U4692,2338
L003,2023-12-06,U4693,142
L184,2023-12-03,U4694,6600
L966,2023-04-28,U4695,3644
L470,2023-10-09,U4696,2586
L005,2021-04-25,U4697,2178
L212,2021-10-03,U4698,1968
L087,2022-05-03,U4699,6596
L161,2023-02-07,U4700,7914
L636,2024-01-31,U4701,6635
L019,2021-11-15,U4702,946
L365,2024-01-07,U4703,1954
L151,2021-06-21,U4704,6285
L936,2022-01-25,U4705,4932
L488,2023-08-24,U4706,8749
L528,2021-05-26,U4707,4904
L013,2022-05-25,U4708,1247
L266,2023-05-16,U4709,2293
L966,2021-05-29,U4710,1216
L573,2021-07-12,U4711,982
L762,2020-03-04,U4712,2875
L187,2021-10-26,U4713,4938
L993,2022-04-06,U4714,7229
L924,2022-09-21,U4715,1016
L315,2022-12-28,U4716,4324
L402,2023-12-16,U4717,9311
L267,2022-03-09,U4718,362
L013,2023-02-12,U4719,3419
L650,2020-11-25,U4720,7053
L304,2022-02-01,U4721,5216
L123,2021-12-24,U4722,5446
L088,2024-02-03,U4723,2881
L098,2023-11-26,U4724,7373
L387,2023-07-22,U4725,8316
L550,2021-08-27,U4726,6824
L433,2022-06-01,U4727,4048
L567,2022-01-18,U4728,5427
L052,2020-12-30,U4729,2514
L329,2021-01-24,U4730,7561
L192,2023-09-26,U4731,3001
L411,2021-06-23,U4732,1090
L791,2023-02-08,U4733,3018
L791,2022-05-14,U4734,6923
L712,2023-03-19,U4735,2793
L285,2023-01-15,U4736,8211
L958,2023-03-11,U4737,9625
L666,2020-02-20,U4738,3226
L713,2021-02-13,U4739,9300
L390,2022-04-19,U4740,3081
L005,2023-11-15,U4741,2170
L220,2020-04-20,U4742,7691
L743,2020-11-06,U4743,6292
L365,2021-07-15,U4744,1672
L855,2021-07-20,U4745,2564
L781,2021-06-21,U4746,3138
L557,2021-06-21,U4747,7668
L982,2021-10-07,U4748,9822
L110,2021-03-08,U4749,9068
L067,2020-10-07,U4750,4147
L405,2020-04-17,U4751,5214
L007,2022-10-13,U4752,5331
L587,2020-07-03,U4753,3625
L092,2021-10-10,U4754,7743
L718,2020-02-27,U4755,153
L751,2021-11-23,U4756,5726
L964,2022-05-10,U4757,7479
L933,2021-12-01,U4758,7371
L606,2024-02-09,U4759,4974
L778,2021-11-30,U4760,8575
L560,2021-04-03,U4761,7824
L745,2020-12-29,U4762,4343
L810,2021-02-13,U4763,9486
L169,2022-10-01,U4764,6991
L036,2023-05-07,U4765,3005
L565,2021-08-28,U4766,4013
L500,2021-11-30,U4767,4982
L629,2020-06-04,U4768,6888
L495,2023-02-07,U4769,7498
L426,2022-05-24,U4770,7773
L336,2023-06-15,U4771,4940
L855,2022-06-07,U4772,2711
L528,2022-06-16,U4773,4796
L715,2023-07-01,U4774,5995
L195,2024-01-09,U4775,8178
L811,2020-06-25,U4776,746
L922,2022-08-07,U4777,6309
L335,2020-05-19,U4778,1334
L468,2021-12-17,U4779,3920
L125,2023-09-25,U4780,2177
L536,2021-12-26,U4781,9519
L887,2023-08-20,U4782,9767
L791,2020-04-14,U4783,8287
L214,2024-01-17,U4784,1755
L850,2022-09-14,U4785,7454
L071,2020-03-11,U4786,5196
L560,2022-06-18,U4787,7360
L173,2023-05-14,U4788,5723
L539,2023-07-25,U4789,6458
L178,2020-05-28,U4790,6228
L485,2021-09-18,U4791,8582
L158,2020-06-06,U4792,569
L001,2021-09-01,U4793,2488
L594,2023-10-11,U4794,3448
L093,2023-02-27,U4795,9635
L215,2021-11-03,U4796,3566
L920,2022-01-07,U4797,2969
L678,2023-10-07,U4798,3569
L225,2023-11-26,U4799,7188
L648,2020-12-25,U4800,5341
L808,2021-08-26,U4801,3123
L169,2023-09-04,U4802,1768
L543,2022-02-08,U4803,7887
L915,2020-03-08,U4804,9213
L458,2021-06-04,U4805,5468
L727,2020-04-23,U4806,6277
L474,2021-11-08,U4807,7659
L298,2020-05-30,U4808,7867
L338,2020-11-05,U4809,7170
L735,2023-02-26,U4810,3836
L114,2023-12-21,U4811,3941
L247,2024-02-01,U4812,4200
L845,2021-01-02,U4813,7917
L887,2020-06-20,U4814,4871
L458,2023-08-12,U4815,4257
L498,2020-04-21,U4816,5091
L154,2020-07-21,U4817,5035
L393,2022-11-05,U4818,6960
L884,2023-07-07,U4819,1709
L999,2023-06-21,U4820,1005
L208,2021-06-30,U4821,9260
L381,2022-05-19,U4822,685
L064,2022-04-19,U4823,7376
L026,2023-12-19,U4824,8469
L672,2023-07-21,U4825,6070
L019,2023-05-17,U4826,8358
L506,2023-06-13,U4827,5479
L688,2022-04-27,U4828,1845
L953,2023-01-23,U4829,2896
L803,2022-09-28,U4830,3942
L956,2020-03-13,U4831,4622
L062,2023-12-17,U4832,219
L507,2022-08-08,U4833,9307
L215,2020-12-21,U4834,3716
L514,2020-12-25,U4835,2564
L887,2021-07-07,U4836,6978
L348,2023-08-30,U4837,1648
L841,2023-06-01,U4838,7184
L447,2023-11-11,U4839,4980
L526,2021-11-17,U4840,127
L813,2021-11-03,U4841,9840
L847,2021-07-04,U4842,9387
L373,2020-10-03,U4843,7022
L027,2020-05-09,U4844,3688
L712,2020-06-08,U4845,3471
L461,2021-08-15,U4846,3709
L844,2021-05-20,U4847,8835
L255,2023-10-03,U4848,3563
L898,2021-11-13,U4849,9164
L617,2023-09-02,U4850,9722
L910,2022-11-11,U4851,8969
L945,2023-08-26,U4852,2916
L280,2021-04-02,U4853,5874
L254,2021-10-20,U4854,8661
L064,2020-07-20,U4855,5191
L930,2020-11-19,U4856,815
L428,2022-01-29,U4857,8166
L349,2020-08-03,U4858,7924
L373,2020-11-24,U4859,1999
L106,2020-10-09,U4860,5689
L584,2022-01-02,U4861,7948
L410,2023-03-20,U4862,9024
L293,2023-08-09,U4863,9403
L962,2022-10-20,U4864,1821
L386,2023-02-18,U4865,6617
L211,2023-03-27,U4866,2854
L244,2023-05-14,U4867,7325
L953,2022-01-30,U4868,5350
L058,2022-06-29,U4869,6666
L825,2021-02-23,U4870,851
L525,2023-06-02,U4871,5360
L621,2020-05-10,U4872,6037
L033,2021-05-22,U4873,9796
L087,2022-09-06,U4874,3281
L522,2020-09-01,U4875,6801
L843,2020-06-23,U4876,8247
L557,2024-02-01,U4877,9970
L188,2022-07-20,U4878,3426
L257,2023-04-13,U4879,8826
L225,2020-12-26,U4880,2153
L620,2023-02-14,U4881,4451
L647,2024-02-05,U4882,7245
L173,2021-12-31,U4883,1146
L322,2022-06-09,U4884,2706
L944,2022-11-05,U4885,1205
L915,2021-06-28,U4886,5848
L218,2023-07-12,U4887,5716
L286,2024-02-02,U4888,2731
L104,2022-04-03,U4889,853
L290,2022-01-03,U4890,5685
L995,2022-10-02,U4891,8884
L308,2023-06-18,U4892,3976
L806,2020-04-29,U4893,2143
L655,2022-07-16,U4894,8687
L858,2020-06-20,U4895,9443
L634,2023-02-13,U4896,8817
L862,2020-03-10,U4897,4410
L578,2022-08-09,U4898,3203
L381,2020-07-13,U4899,6252
L422,2023-11-14,U4900,2394
L029,2022-12-13,U4901,6260
L204,2020-05-12,U4902,3129
L390,2020-03-22,U4903,9981
L891,2021-12-02,U4904,4092
L053,2022-02-28,U4905,2153
L243,2020-04-11,U4906,9937
L753,2020-12-12,U4907,5512
L286,2020-08-18,U4908,741
L519,2021-10-14,U4909,5481
L104,2020-07-22,U4910,6737
L356,2023-05-26,U4911,4143
L819,2020-05-18,U4912,6620
L947,2020-07-06,U4913,1930
L726,2020-04-02,U4914,2893
L398,2022-12-05,U4915,9480
L899,2020-09-27,U4916,1051
L878,2021-11-08,U4917,5628
L238,2021-04-20,U4918,7574
L598,2021-10-25,U4919,9674
L600,2021-09-17,U4920,6625
L219,2020-06-30,U4921,8508
L285,2022-03-08,U4922,9923
L810,2022-04-15,U4923,2605
L730,2021-08-31,U4924,7422
L970,2020-05-08,U4925,4194
L868,2020-11-24,U4926,1942
L170,2021-09-09,U4927,931
L311,2023-09-15,U4928,7350
L947,2023-10-12,U4929,2013
L950,2021-08-28,U4930,2074
L932,2023-01-07,U4931,2633
L364,2020-11-23,U4932,8381
L501,2023-12-22,U4933,5621
L229,2022-06-01,U4934,6615
L938,2020-08-11,U4935,4406
L433,2023-02-08,U4936,3240
L657,2022-06-23,U4937,8208
L015,2020-05-09,U4938,5651
L827,2023-05-05,U4939,5999
L765,2021-05-02,U4940,6910
L588,2022-03-10,U4941,5681
L953,2021-03-01,U4942,1608
L750,2021-04-07,U4943,8667
L114,2020-09-11,U4944,5204
L382,2021-04-20,U4945,7097
L206,2021-03-10,U4946,961
L780,2022-11-15,U4947,4978
L733,2020-04-01,U4948,7753
L188,2023-01-21,U4949,9321
L235,2023-10-15,U4950,6758
L844,2020-05-25,U4951,3331
L391,2021-03-17,U4952,3180
L664,2020-08-26,U4953,8714
L816,2023-05-16,U4954,3373
L632,2021-07-30,U4955,8006
L549,2020-10-15,U4956,9904
L138,2023-01-30,U4957,1844
L859,2020-06-26,U4958,5381
L547,2024-01-16,U4959,2151
L114,2022-05-12,U4960,6913
L168,2022-02-20,U4961,8717
L579,2021-12-07,U4962,8006
L566,2023-01-15,U4963,7214
L525,2023-07-29,U4964,8201
L182,2023-02-11,U4965,2507
L895,2022-04-04,U4966,4583
L893,2021-05-25,U4967,8337
L453,2021-12-31,U4968,8280
L709,2021-10-29,U4969,8393
L351,2023-08-02,U4970,1640
L081,2023-05-28,U4971,9464
L420,2022-10-02,U4972,3644
L967,2020-04-28,U4973,1153
L326,2021-02-17,U4974,5178
L499,2022-07-13,U4975,3914
L414,2020-02-16,U4976,5186
L963,2023-06-16,U4977,4614
L459,2023-05-03,U4978,4131
L752,2023-12-21,U4979,3788
L804,2021-11-27,U4980,5636
L921,2021-11-15,U4981,6266
L855,2023-01-03,U4982,3113
L159,2022-11-25,U4983,6946
L013,2023-11-19,U4984,2233
L224,2022-09-30,U4985,7940
L054,2021-09-07,U4986,7308
L806,2020-06-19,U4987,247
L935,2022-06-20,U4988,554
L319,2023-06-12,U4989,2519
L399,2020-10-23,U4990,7245
L616,2021-11-19,U4991,8203
L683,2021-10-12,U4992,4454
L120,2022-09-12,U4993,8983
L902,2022-01-02,U4994,6221
L140,2020-03-30,U4995,8378
L386,2020-08-20,U4996,7878
L335,2021-03-15,U4997,1841
L582,2020-08-24,U4998,2383
L236,2022-06-20,U4999,3369
L644,2023-08-22,U5000,1803
