calling_line_id,called_line_id,start_time,call_id,duration
L548,L703,2023-12-03,CAL3207,1087
L231,L304,2022-09-05,CAL3208,1450
L445,L412,2020-12-25,CAL3209,96
L470,L675,2022-07-28,CAL3210,2337
L539,L601,2022-05-08,CAL3211,534
L277,L327,2023-10-21,CAL3212,2071
L404,L583,2020-10-12,CAL3213,3176
L492,L395,2020-10-31,CAL3214,2325
L308,L116,2021-02-02,CAL3215,1295
L181,L214,2022-09-26,CAL3216,2243
L076,L178,2023-06-26,CAL3217,2341
L059,L048,2020-06-16,CAL3218,244
L442,L379,2021-12-23,CAL3219,888
L118,L100,2019-12-12,CAL3220,3270
L466,L515,2023-02-12,CAL3221,3563
L884,L776,2022-09-03,CAL3222,2611
L232,L799,2019-11-21,CAL3223,2162
L116,L706,2021-09-12,CAL3224,2911
L128,L344,2022-08-20,CAL3225,3415
L863,L817,2020-12-25,CAL3226,145
L778,L582,2019-11-19,CAL3227,1716
L386,L606,2020-05-06,CAL3228,1940
L994,L337,2022-01-18,CAL3229,3076
L467,L728,2023-11-14,CAL3230,1897
L146,L622,2023-06-01,CAL3231,2436
L914,L717,2020-01-25,CAL3232,1834
L036,L289,2022-12-06,CAL3233,604
L944,L642,2023-01-01,CAL3234,2544
L024,L810,2023-06-11,CAL3235,1877
L463,L725,2021-09-28,CAL3236,1676
L859,L604,2020-08-26,CAL3237,2324
L626,L747,2023-06-05,CAL3238,1934
L881,L202,2023-10-13,CAL3239,2662
L674,L345,2023-05-15,CAL3240,2290
L382,L407,2021-06-26,CAL3241,2320
L158,L705,2021-01-26,CAL3242,1122
L417,L100,2022-02-28,CAL3243,3255
L418,L659,2022-06-18,CAL3244,1877
L092,L369,2021-08-15,CAL3245,3230
L859,L703,2022-04-17,CAL3246,1877
L577,L235,2021-08-18,CAL3247,3307
L801,L821,2023-10-06,CAL3248,463
L189,L347,2024-01-28,CAL3249,1200
L678,L853,2021-04-18,CAL3250,1080
L609,L238,2023-05-31,CAL3251,306
L416,L756,2023-05-24,CAL3252,1748
L741,L028,2019-10-30,CAL3253,32
L256,L048,2023-12-19,CAL3254,409
L033,L513,2023-08-04,CAL3255,89
L614,L337,2019-04-23,CAL3256,2783
L418,L447,2019-09-28,CAL3257,1227
L149,L354,2023-07-14,CAL3258,588
L681,L030,2019-06-06,CAL3259,2944
L083,L203,2019-09-07,CAL3260,3279
L256,L498,2023-12-23,CAL3261,2474
L678,L835,2023-12-19,CAL3262,2022
L861,L302,2021-08-15,CAL3263,2415
L598,L453,2020-02-14,CAL3264,3539
L237,L227,2022-04-08,CAL3265,2139
L624,L067,2023-02-23,CAL3266,1622
L911,L360,2020-11-19,CAL3267,777
L430,L194,2023-10-30,CAL3268,2948
L961,L699,2019-04-04,CAL3269,531
L160,L255,2019-06-18,CAL3270,1225
L702,L486,2021-04-30,CAL3271,152
L815,L828,2023-06-23,CAL3272,2399
L277,L559,2019-05-07,CAL3273,1650
L634,L195,2020-11-24,CAL3274,1165
L283,L554,2019-07-10,CAL3275,2473
L605,L470,2023-08-03,CAL3276,161
L952,L187,2020-01-10,CAL3277,982
L557,L683,2023-02-24,CAL3278,1242
L104,L528,2020-12-19,CAL3279,527
L307,L897,2021-09-21,CAL3280,1902
L133,L825,2022-09-08,CAL3281,3102
L741,L914,2019-04-12,CAL3282,1636
L405,L340,2022-04-10,CAL3283,3228
L252,L595,2021-08-26,CAL3284,3521
L553,L781,2020-11-24,CAL3285,2630
L049,L724,2020-11-19,CAL3286,140
L439,L035,2021-07-11,CAL3287,1918
L309,L973,2020-05-31,CAL3288,30
L608,L852,2022-02-04,CAL3289,3042
L649,L929,2021-05-15,CAL3290,3321
L760,L756,2019-05-08,CAL3291,739
L278,L625,2020-10-15,CAL3292,942
L806,L692,2020-03-17,CAL3293,2727
L454,L662,2021-04-11,CAL3294,728
L484,L572,2020-02-10,CAL3295,3452
L035,L888,2021-10-05,CAL3296,762
L337,L574,2020-11-19,CAL3297,576
L827,L951,2022-01-18,CAL3298,3199
L273,L050,2021-05-05,CAL3299,932
L839,L517,2022-11-30,CAL3300,1141
L519,L965,2020-05-25,CAL3301,1926
L318,L576,2020-09-08,CAL3302,139
L536,L181,2022-03-22,CAL3303,2427
L004,L014,2019-08-18,CAL3304,1982
L465,L217,2021-02-22,CAL3305,2429
L248,L532,2019-07-23,CAL3306,1178
L172,L009,2020-07-15,CAL3307,2411
L644,L262,2019-08-15,CAL3308,2357
L738,L175,2023-05-01,CAL3309,1669
L582,L079,2019-07-02,CAL3310,3288
L748,L038,2020-08-06,CAL3311,318
L229,L102,2022-12-30,CAL3312,1167
L426,L526,2023-10-16,CAL3313,2033
L514,L563,2024-01-12,CAL3314,1629
L506,L426,2023-09-02,CAL3315,579
L951,L646,2023-08-26,CAL3316,1901
L093,L221,2020-07-01,CAL3317,2996
L567,L097,2019-09-15,CAL3318,1758
L213,L615,2022-04-02,CAL3319,865
L124,L552,2020-04-29,CAL3320,1234
L633,L436,2019-06-28,CAL3321,3133
L239,L813,2022-08-29,CAL3322,1902
L260,L260,2024-01-21,CAL3323,3224
L157,L695,2023-06-21,CAL3324,3255
L469,L537,2019-05-21,CAL3325,683
L810,L188,2022-11-29,CAL3326,2478
L313,L204,2023-10-28,CAL3327,531
L590,L057,2022-03-25,CAL3328,2933
L624,L193,2023-05-10,CAL3329,3481
L050,L388,2023-12-14,CAL3330,3203
L447,L092,2021-03-21,CAL3331,836
L772,L407,2023-06-14,CAL3332,2466
L436,L606,2023-12-13,CAL3333,252
L902,L528,2022-08-19,CAL3334,1747
L112,L440,2023-01-19,CAL3335,1933
L365,L610,2023-08-07,CAL3336,1403
L442,L638,2019-09-18,CAL3337,746
L615,L076,2020-09-05,CAL3338,1577
L373,L407,2020-07-13,CAL3339,255
L493,L989,2023-02-22,CAL3340,3001
L310,L014,2022-05-05,CAL3341,2506
L831,L391,2021-08-19,CAL3342,2743
L925,L374,2022-03-09,CAL3343,1054
L750,L232,2019-06-19,CAL3344,1900
L527,L372,2019-03-28,CAL3345,65
L264,L477,2022-10-31,CAL3346,3293
L273,L699,2023-07-19,CAL3347,273
L662,L362,2020-03-27,CAL3348,892
L299,L085,2020-06-29,CAL3349,2006
L218,L600,2022-08-30,CAL3350,1700
L552,L999,2020-11-12,CAL3351,3300
L507,L501,2023-12-06,CAL3352,2226
L355,L090,2022-04-13,CAL3353,3073
L483,L919,2020-02-13,CAL3354,298
L200,L956,2021-10-25,CAL3355,2614
L608,L548,2023-10-09,CAL3356,944
L628,L438,2020-10-01,CAL3357,3441
L316,L111,2020-08-18,CAL3358,1619
L372,L139,2019-08-30,CAL3359,2965
L933,L231,2022-02-06,CAL3360,1608
L194,L556,2019-07-09,CAL3361,967
L045,L119,2024-01-25,CAL3362,1291
L716,L619,2021-07-12,CAL3363,2308
L945,L900,2022-01-18,CAL3364,698
L016,L788,2023-05-14,CAL3365,3114
L091,L104,2022-03-17,CAL3366,2615
L693,L305,2023-04-16,CAL3367,2153
L796,L326,2023-04-11,CAL3368,1300
L199,L359,2021-10-05,CAL3369,3563
L946,L979,2021-09-03,CAL3370,3194
L121,L749,2021-05-22,CAL3371,2263
L573,L031,2023-02-27,CAL3372,1857
L153,L995,2021-09-03,CAL3373,1597
L308,L011,2019-02-24,CAL3374,441
L856,L625,2019-04-29,CAL3375,2497
L889,L633,2020-01-08,CAL3376,2621
L172,L765,2020-03-21,CAL3377,3409
L159,L371,2023-09-10,CAL3378,788
L487,L255,2023-07-01,CAL3379,171
L211,L446,2020-09-17,CAL3380,350
L932,L310,2019-04-13,CAL3381,3389
L787,L350,2019-06-27,CAL3382,226
L459,L835,2022-11-25,CAL3383,335
L506,L640,2019-02-17,CAL3384,557
L077,L513,2023-03-24,CAL3385,1212
L045,L892,2019-04-03,CAL3386,1657
L659,L071,2022-04-16,CAL3387,3544
L908,L588,2019-05-05,CAL3388,2147
L202,L605,2020-07-01,CAL3389,1131
L1000,L536,2021-05-30,CAL3390,1425
L631,L721,2020-12-02,CAL3391,1125
L211,L756,2019-08-18,CAL3392,2109
L550,L848,2020-11-27,CAL3393,2382
L799,L293,2023-12-02,CAL3394,3242
L999,L438,2019-03-01,CAL3395,497
L450,L881,2022-07-11,CAL3396,3457
L906,L853,2022-02-07,CAL3397,31
L183,L357,2019-09-05,CAL3398,720
L968,L407,2019-06-06,CAL3399,3359
L489,L843,2021-10-16,CAL3400,1760
L304,L754,2023-07-31,CAL3401,535
L253,L071,2020-10-04,CAL3402,3208
L236,L743,2023-06-06,CAL3403,1668
L176,L024,2021-02-11,CAL3404,3236
L281,L055,2023-02-06,CAL3405,1203
L628,L033,2023-03-09,CAL3406,2419
L578,L797,2022-03-16,CAL3407,986
L929,L489,2019-09-19,CAL3408,202
L914,L249,2023-01-28,CAL3409,1843
L402,L292,2022-03-28,CAL3410,2286
L497,L376,2019-09-05,CAL3411,2534
L916,L601,2022-04-01,CAL3412,1544
L126,L860,2022-09-14,CAL3413,1891
L059,L212,2023-10-14,CAL3414,3441
L961,L186,2022-11-25,CAL3415,2301
L537,L966,2019-12-19,CAL3416,3158
L174,L089,2021-03-26,CAL3417,2101
L613,L151,2020-02-25,CAL3418,3144
L193,L048,2023-07-24,CAL3419,1439
L029,L805,2019-11-05,CAL3420,3337
L388,L949,2021-01-11,CAL3421,2461
L447,L854,2020-12-21,CAL3422,2860
L791,L771,2020-11-30,CAL3423,1251
L369,L565,2023-08-17,CAL3424,2668
L275,L853,2021-07-21,CAL3425,3014
L697,L176,2020-02-14,CAL3426,3391
L004,L120,2020-09-27,CAL3427,1187
L657,L053,2019-06-03,CAL3428,125
L443,L910,2022-01-12,CAL3429,1939
L192,L752,2021-03-10,CAL3430,2367
L031,L843,2022-10-22,CAL3431,407
L986,L184,2019-09-21,CAL3432,38
L535,L476,2019-04-30,CAL3433,827
L827,L973,2020-10-13,CAL3434,3584
L303,L157,2023-03-12,CAL3435,918
L983,L488,2021-10-30,CAL3436,407
L154,L152,2020-02-29,CAL3437,3041
L353,L885,2023-12-21,CAL3438,2184
L758,L987,2019-03-14,CAL3439,3014
L536,L179,2022-05-15,CAL3440,3160
L427,L999,2019-11-06,CAL3441,2056
L944,L510,2021-07-16,CAL3442,2991
L758,L520,2020-10-05,CAL3443,1453
L579,L797,2019-07-12,CAL3444,3195
L328,L375,2019-06-11,CAL3445,1972
L863,L706,2023-11-17,CAL3446,914
L284,L736,2020-09-25,CAL3447,3202
L534,L954,2024-02-08,CAL3448,2959
L898,L249,2021-07-26,CAL3449,3441
L544,L914,2022-07-26,CAL3450,1128
L787,L920,2021-08-26,CAL3451,3222
L444,L813,2023-04-07,CAL3452,2417
L977,L473,2019-06-03,CAL3453,3378
L769,L513,2023-12-27,CAL3454,150
L705,L053,2020-08-06,CAL3455,1383
L877,L190,2019-11-07,CAL3456,3597
L323,L923,2023-04-21,CAL3457,51
L465,L564,2020-01-26,CAL3458,221
L239,L122,2024-01-07,CAL3459,1428
L462,L578,2020-05-24,CAL3460,2241
L503,L142,2022-11-05,CAL3461,565
L263,L355,2023-01-17,CAL3462,1327
L528,L791,2020-03-29,CAL3463,2318
L326,L854,2023-05-29,CAL3464,1700
L740,L202,2023-07-11,CAL3465,2290
L626,L614,2021-01-05,CAL3466,2931
L745,L550,2019-10-17,CAL3467,2852
L843,L510,2019-07-22,CAL3468,3214
L834,L325,2019-12-14,CAL3469,1214
L632,L878,2021-11-02,CAL3470,3154
L697,L680,2019-06-24,CAL3471,1288
L876,L241,2020-06-06,CAL3472,1677
L008,L877,2022-01-28,CAL3473,482
L737,L651,2022-02-07,CAL3474,288
L189,L481,2023-05-20,CAL3475,2309
L533,L408,2021-10-12,CAL3476,101
L521,L278,2020-09-21,CAL3477,3296
L902,L793,2024-01-23,CAL3478,2755
L181,L361,2020-03-30,CAL3479,3256
L516,L036,2021-06-14,CAL3480,1303
L418,L716,2022-11-05,CAL3481,2467
L305,L683,2020-05-05,CAL3482,125
L368,L925,2020-10-30,CAL3483,2746
L061,L721,2022-09-06,CAL3484,841
L249,L430,2023-01-03,CAL3485,110
L881,L916,2023-07-06,CAL3486,2680
L523,L257,2020-07-16,CAL3487,2516
L331,L165,2020-12-19,CAL3488,210
L744,L499,2019-12-01,CAL3489,237
L674,L601,2023-11-12,CAL3490,3577
L718,L355,2019-05-25,CAL3491,1071
L634,L494,2021-07-10,CAL3492,1362
L489,L411,2022-11-16,CAL3493,788
L416,L889,2024-01-27,CAL3494,1939
L742,L479,2024-02-07,CAL3495,1212
L886,L730,2022-01-14,CAL3496,2942
L332,L719,2023-01-24,CAL3497,651
L526,L098,2019-12-26,CAL3498,2220
L516,L772,2023-11-21,CAL3499,1031
L507,L698,2022-12-28,CAL3500,1453
L332,L281,2021-03-22,CAL3501,910
L660,L583,2019-09-01,CAL3502,331
L048,L211,2022-09-03,CAL3503,1392
L148,L006,2022-01-08,CAL3504,2462
L203,L892,2024-01-05,CAL3505,1613
L668,L343,2024-02-10,CAL3506,2761
L038,L956,2020-08-13,CAL3507,818
L949,L173,2022-03-22,CAL3508,1277
L967,L179,2021-02-15,CAL3509,3583
L159,L208,2022-09-06,CAL3510,733
L180,L475,2021-05-22,CAL3511,2070
L515,L559,2021-12-25,CAL3512,2801
L572,L700,2020-04-20,CAL3513,3265
L510,L857,2019-07-27,CAL3514,2450
L452,L819,2019-04-15,CAL3515,3301
L767,L893,2022-07-15,CAL3516,1238
L406,L142,2020-02-21,CAL3517,692
L038,L352,2021-07-20,CAL3518,2446
L186,L148,2022-08-12,CAL3519,2906
L565,L975,2022-06-05,CAL3520,493
L420,L375,2021-09-05,CAL3521,1679
L926,L702,2023-10-12,CAL3522,608
L291,L410,2019-07-25,CAL3523,927
L945,L088,2023-03-18,CAL3524,1663
L375,L637,2023-03-21,CAL3525,1886
L244,L819,2021-02-24,CAL3526,227
L616,L004,2019-08-28,CAL3527,253
L810,L625,2023-06-24,CAL3528,2007
L094,L545,2022-10-12,CAL3529,2943
L904,L109,2020-10-28,CAL3530,1302
L190,L993,2020-03-22,CAL3531,604
L614,L099,2020-01-02,CAL3532,605
L186,L084,2023-12-04,CAL3533,965
L328,L514,2019-10-01,CAL3534,2289
L757,L461,2023-03-22,CAL3535,344
L547,L325,2023-02-10,CAL3536,71
L596,L378,2019-10-07,CAL3537,1834
L904,L470,2019-06-13,CAL3538,3490
L744,L352,2019-07-16,CAL3539,273
L986,L341,2021-06-15,CAL3540,3237
L622,L097,2023-09-13,CAL3541,3045
L879,L980,2020-06-25,CAL3542,2365
L448,L002,2020-05-14,CAL3543,1590
L201,L580,2022-09-26,CAL3544,968
L504,L523,2019-08-08,CAL3545,550
L430,L078,2020-04-19,CAL3546,359
L553,L065,2021-06-14,CAL3547,3547
L926,L341,2021-10-22,CAL3548,1936
L756,L820,2019-12-14,CAL3549,2056
L743,L406,2023-12-13,CAL3550,1353
L186,L846,2019-11-12,CAL3551,3326
L368,L427,2023-05-07,CAL3552,1905
L912,L721,2019-11-20,CAL3553,995
L157,L218,2020-09-08,CAL3554,2957
L691,L678,2020-09-30,CAL3555,1594
L114,L440,2023-10-13,CAL3556,115
L192,L300,2020-10-27,CAL3557,538
L078,L297,2019-09-01,CAL3558,1665
L477,L357,2021-11-18,CAL3559,1546
L709,L157,2022-04-17,CAL3560,2523
L429,L810,2021-11-08,CAL3561,1402
L112,L714,2021-09-29,CAL3562,2143
L880,L462,2019-07-21,CAL3563,3115
L236,L412,2019-09-26,CAL3564,3235
L741,L767,2024-01-21,CAL3565,328
L281,L327,2019-10-04,CAL3566,1118
L612,L061,2023-08-14,CAL3567,2757
L127,L546,2021-12-21,CAL3568,1549
L994,L211,2020-08-08,CAL3569,436
L462,L479,2021-04-09,CAL3570,752
L525,L219,2022-04-30,CAL3571,3102
L976,L494,2020-11-24,CAL3572,1741
L063,L108,2022-01-17,CAL3573,1484
L096,L796,2019-03-24,CAL3574,2791
L867,L949,2022-07-14,CAL3575,2142
L618,L448,2020-01-05,CAL3576,914
L106,L029,2022-10-29,CAL3577,698
L328,L365,2021-07-15,CAL3578,373
L031,L861,2022-09-24,CAL3579,3134
L735,L119,2023-02-15,CAL3580,3473
L893,L208,2022-02-05,CAL3581,2105
L934,L207,2020-01-27,CAL3582,1500
L080,L399,2020-07-17,CAL3583,2591
L435,L307,2019-05-04,CAL3584,934
L535,L401,2022-09-15,CAL3585,703
L853,L271,2023-08-18,CAL3586,1298
L368,L308,2021-07-27,CAL3587,3265
L765,L247,2019-10-30,CAL3588,2501
L217,L987,2021-03-30,CAL3589,2713
L738,L836,2021-06-01,CAL3590,2558
L002,L772,2023-06-30,CAL3591,966
L553,L900,2019-09-07,CAL3592,2463
L229,L056,2021-12-29,CAL3593,2692
L998,L374,2024-01-05,CAL3594,3100
L676,L270,2019-10-02,CAL3595,2958
L841,L503,2024-01-21,CAL3596,2582
L034,L790,2024-01-31,CAL3597,435
L583,L985,2020-04-04,CAL3598,3011
L1000,L636,2023-08-23,CAL3599,2469
L790,L817,2020-09-14,CAL3600,3199
L520,L553,2023-12-10,CAL3601,170
L899,L900,2020-11-27,CAL3602,161
L133,L737,2020-01-04,CAL3603,1735
L440,L250,2020-07-19,CAL3604,1404
L461,L135,2020-10-29,CAL3605,3592
L579,L489,2021-10-13,CAL3606,1665
L778,L528,2021-11-03,CAL3607,1446
L042,L823,2022-02-02,CAL3608,3168
L059,L649,2020-02-20,CAL3609,2915
L307,L366,2019-07-22,CAL3610,541
L343,L544,2022-11-11,CAL3611,1606
L133,L710,2022-05-30,CAL3612,1893
L069,L743,2022-05-08,CAL3613,2358
L968,L304,2023-01-18,CAL3614,2540
L169,L263,2022-10-05,CAL3615,929
L709,L396,2021-09-26,CAL3616,2292
L235,L820,2023-05-31,CAL3617,636
L891,L264,2020-12-12,CAL3618,1877
L649,L349,2020-01-18,CAL3619,1569
L653,L801,2020-01-31,CAL3620,1003
L374,L712,2023-03-29,CAL3621,891
L217,L395,2019-10-18,CAL3622,1950
L622,L900,2020-08-20,CAL3623,157
L464,L073,2020-12-28,CAL3624,1112
L412,L785,2020-02-08,CAL3625,552
L965,L611,2020-06-27,CAL3626,951
L301,L756,2021-07-28,CAL3627,1551
L258,L445,2023-02-15,CAL3628,705
L782,L363,2021-07-10,CAL3629,2509
L263,L596,2022-07-15,CAL3630,620
L134,L426,2023-01-26,CAL3631,1266
L524,L750,2020-05-09,CAL3632,2005
L274,L506,2021-03-05,CAL3633,2969
L160,L627,2020-03-21,CAL3634,1772
L901,L052,2020-06-05,CAL3635,2027
L978,L437,2023-04-20,CAL3636,247
L761,L570,2019-08-31,CAL3637,2952
L452,L993,2020-01-15,CAL3638,2481
L750,L246,2020-06-02,CAL3639,2907
L059,L224,2019-08-17,CAL3640,2429
L856,L686,2023-02-28,CAL3641,2374
L845,L121,2020-06-10,CAL3642,1681
L880,L132,2022-05-10,CAL3643,2807
L724,L755,2019-06-12,CAL3644,1892
L971,L113,2019-04-29,CAL3645,1150
L267,L130,2020-07-03,CAL3646,2624
L587,L808,2021-01-04,CAL3647,203
L279,L131,2022-07-09,CAL3648,2847
L863,L496,2019-05-03,CAL3649,1670
L118,L764,2020-07-31,CAL3650,3129
L948,L402,2019-10-22,CAL3651,709
L425,L994,2020-02-20,CAL3652,641
L140,L123,2021-01-02,CAL3653,104
L301,L456,2022-12-27,CAL3654,966
L626,L455,2020-01-22,CAL3655,3322
L907,L252,2019-03-16,CAL3656,1130
L678,L778,2023-03-27,CAL3657,3403
L424,L563,2020-11-21,CAL3658,1824
L241,L060,2019-12-30,CAL3659,2263
L461,L136,2020-08-24,CAL3660,2496
L030,L597,2022-01-18,CAL3661,2991
L768,L981,2019-03-19,CAL3662,2462
L887,L551,2019-07-14,CAL3663,339
L778,L498,2022-07-21,CAL3664,2464
L350,L554,2020-12-10,CAL3665,1656
L183,L004,2022-04-18,CAL3666,267
L282,L148,2022-03-19,CAL3667,3169
L702,L746,2022-10-28,CAL3668,2317
L678,L720,2024-01-30,CAL3669,3102
L865,L659,2023-11-17,CAL3670,1456
L771,L404,2019-10-27,CAL3671,2891
L886,L494,2021-02-18,CAL3672,1272
L546,L713,2022-02-20,CAL3673,1897
L660,L530,2020-08-15,CAL3674,3424
L318,L175,2022-02-25,CAL3675,732
L448,L991,2023-06-17,CAL3676,325
L555,L455,2019-05-03,CAL3677,3054
L119,L170,2023-12-09,CAL3678,1896
L048,L828,2021-06-18,CAL3679,1721
L498,L363,2022-09-25,CAL3680,338
L779,L768,2021-05-22,CAL3681,797
L368,L270,2021-07-07,CAL3682,2446
L018,L581,2019-02-24,CAL3683,2090
L509,L264,2021-06-28,CAL3684,413
L476,L874,2021-02-15,CAL3685,44
L398,L936,2022-07-19,CAL3686,1911
L865,L318,2022-07-01,CAL3687,1843
L705,L207,2019-11-01,CAL3688,3062
L705,L146,2019-11-28,CAL3689,2112
L715,L225,2019-07-24,CAL3690,762
L820,L762,2019-11-29,CAL3691,3123
L697,L539,2023-01-27,CAL3692,2809
L559,L483,2021-09-14,CAL3693,378
L626,L537,2020-07-01,CAL3694,2128
L264,L343,2020-06-17,CAL3695,1909
L738,L821,2019-09-04,CAL3696,493
L615,L541,2023-10-07,CAL3697,3247
L179,L687,2023-04-14,CAL3698,1347
L654,L412,2020-08-13,CAL3699,1060
L197,L130,2020-06-10,CAL3700,1625
L696,L126,2022-10-04,CAL3701,1686
L887,L574,2022-08-06,CAL3702,3049
L555,L078,2023-08-22,CAL3703,1927
L138,L227,2023-10-28,CAL3704,2226
L011,L873,2023-12-06,CAL3705,1573
L529,L846,2021-02-25,CAL3706,457
L106,L987,2023-07-08,CAL3707,2272
L761,L854,2019-08-30,CAL3708,1526
L157,L054,2022-06-18,CAL3709,1702
L128,L062,2019-03-10,CAL3710,899
L936,L570,2023-03-18,CAL3711,2287
L844,L283,2019-04-18,CAL3712,1587
L333,L934,2021-07-21,CAL3713,2327
L470,L046,2021-02-23,CAL3714,2348
L093,L280,2023-04-28,CAL3715,3313
L252,L613,2022-10-10,CAL3716,1173
L227,L575,2019-12-20,CAL3717,199
L252,L106,2020-12-12,CAL3718,3110
L106,L945,2020-06-22,CAL3719,591
L825,L719,2020-07-09,CAL3720,3240
L405,L100,2021-10-27,CAL3721,3218
L891,L358,2023-09-16,CAL3722,1088
L262,L949,2022-08-06,CAL3723,1610
L022,L305,2023-10-03,CAL3724,3590
L955,L691,2023-05-31,CAL3725,3425
L176,L671,2019-06-07,CAL3726,1695
L547,L074,2020-09-15,CAL3727,1951
L366,L980,2021-08-20,CAL3728,2745
L855,L229,2023-12-13,CAL3729,1033
L815,L932,2020-10-19,CAL3730,441
L356,L290,2023-06-05,CAL3731,651
L148,L819,2021-10-12,CAL3732,231
L157,L960,2022-08-14,CAL3733,2439
L298,L231,2020-08-03,CAL3734,1279
L359,L876,2020-09-07,CAL3735,829
L967,L615,2021-10-13,CAL3736,2509
L214,L536,2021-08-15,CAL3737,2094
L062,L665,2021-01-23,CAL3738,3294
L488,L408,2019-07-21,CAL3739,1537
L645,L059,2023-03-17,CAL3740,358
L047,L027,2023-01-05,CAL3741,3009
L711,L242,2019-04-24,CAL3742,1440
L710,L047,2023-12-15,CAL3743,424
L182,L835,2022-04-28,CAL3744,1148
L916,L946,2020-02-12,CAL3745,1452
L886,L826,2019-06-14,CAL3746,3225
L525,L279,2023-10-28,CAL3747,2228
L950,L108,2023-04-14,CAL3748,2401
L959,L085,2022-12-25,CAL3749,3210
L712,L489,2020-10-22,CAL3750,2912
L530,L737,2023-07-23,CAL3751,825
L881,L122,2022-10-07,CAL3752,2379
L179,L190,2020-01-29,CAL3753,2005
L125,L681,2019-12-25,CAL3754,663
L420,L847,2019-05-09,CAL3755,1147
L151,L825,2019-06-09,CAL3756,799
L570,L045,2021-12-17,CAL3757,1560
L181,L428,2022-07-09,CAL3758,3051
L600,L561,2023-09-25,CAL3759,2705
L165,L029,2020-04-24,CAL3760,2487
L333,L803,2021-06-06,CAL3761,1211
L090,L153,2022-01-29,CAL3762,3003
L406,L848,2022-12-21,CAL3763,2027
L609,L006,2021-04-30,CAL3764,2285
L190,L688,2020-08-29,CAL3765,1192
L321,L635,2022-08-12,CAL3766,3049
L385,L966,2022-10-11,CAL3767,2259
L978,L108,2020-03-27,CAL3768,115
L927,L642,2022-07-21,CAL3769,288
L226,L198,2020-01-11,CAL3770,2175
L034,L866,2020-02-21,CAL3771,3514
L316,L941,2022-08-17,CAL3772,1955
L888,L595,2019-06-12,CAL3773,428
L774,L784,2019-05-03,CAL3774,102
L108,L115,2022-09-08,CAL3775,2000
L352,L927,2019-05-08,CAL3776,2399
L350,L091,2020-07-24,CAL3777,751
L011,L898,2021-01-31,CAL3778,92
L083,L973,2019-10-28,CAL3779,2057
L867,L759,2023-06-12,CAL3780,3372
L204,L766,2020-12-09,CAL3781,2885
L747,L065,2020-10-16,CAL3782,1703
L566,L348,2020-11-20,CAL3783,519
L065,L356,2021-10-27,CAL3784,1931
L497,L445,2023-07-16,CAL3785,74
L080,L013,2021-06-29,CAL3786,2286
L796,L009,2021-01-10,CAL3787,355
L529,L323,2020-08-06,CAL3788,3468
L625,L756,2023-11-24,CAL3789,1293
L806,L394,2023-02-28,CAL3790,146
L481,L601,2022-02-24,CAL3791,2111
L297,L308,2020-01-19,CAL3792,1645
L797,L209,2019-10-26,CAL3793,2377
L507,L152,2021-05-10,CAL3794,2800
L736,L203,2019-06-17,CAL3795,1031
L492,L858,2019-09-22,CAL3796,682
L143,L005,2023-04-11,CAL3797,692
L710,L959,2021-03-13,CAL3798,3547
L670,L710,2022-11-14,CAL3799,1632
L568,L757,2023-05-30,CAL3800,1634
L349,L422,2022-08-19,CAL3801,1079
L807,L749,2022-05-12,CAL3802,144
L952,L119,2023-07-13,CAL3803,3266
L627,L225,2023-04-04,CAL3804,3213
L128,L923,2022-04-29,CAL3805,1300
L384,L251,2023-06-23,CAL3806,2818
L449,L438,2021-05-15,CAL3807,1907
L563,L300,2022-02-21,CAL3808,2199
L926,L866,2021-07-08,CAL3809,1700
L760,L034,2020-08-01,CAL3810,2798
L386,L673,2023-09-02,CAL3811,759
L414,L235,2020-04-03,CAL3812,167
L110,L648,2022-02-08,CAL3813,1916
L240,L932,2021-01-20,CAL3814,634
L778,L128,2019-03-20,CAL3815,966
L357,L741,2020-10-28,CAL3816,1288
L951,L658,2022-11-19,CAL3817,1796
L835,L103,2019-12-23,CAL3818,1686
L262,L249,2019-08-31,CAL3819,1370
L187,L208,2019-10-18,CAL3820,400
L202,L078,2019-10-17,CAL3821,1405
L039,L987,2021-01-08,CAL3822,3513
L783,L427,2022-07-08,CAL3823,1068
L238,L131,2021-07-14,CAL3824,2217
L503,L711,2021-06-14,CAL3825,1959
L640,L121,2020-07-26,CAL3826,94
L132,L380,2021-05-17,CAL3827,3528
L070,L148,2019-11-12,CAL3828,2243
L677,L861,2021-12-01,CAL3829,1960
L479,L931,2023-09-16,CAL3830,1951
L313,L928,2021-11-15,CAL3831,66
L943,L899,2020-04-26,CAL3832,629
L083,L726,2020-07-29,CAL3833,1695
L170,L563,2022-09-07,CAL3834,1554
L005,L470,2021-12-27,CAL3835,1702
L131,L334,2023-03-10,CAL3836,2119
L276,L635,2021-04-10,CAL3837,1716
L755,L303,2019-02-13,CAL3838,1359
L275,L452,2022-04-14,CAL3839,1614
L594,L985,2021-03-09,CAL3840,945
L387,L494,2020-05-12,CAL3841,397
L462,L985,2024-01-16,CAL3842,878
L445,L686,2021-12-16,CAL3843,585
L503,L555,2024-02-08,CAL3844,913
L582,L505,2019-07-24,CAL3845,2257
L951,L965,2021-09-12,CAL3846,616
L042,L001,2020-01-22,CAL3847,1628
L638,L356,2021-07-11,CAL3848,1705
L062,L405,2021-07-08,CAL3849,2938
